"","Cell_ID","Dom_LC","modeCells","pctMode"
"7463","x-89.3931579589844y29.136697769165",11,96134,93.9
"7464","x-89.3931579589844y29.2173118591309",11,65620,63.9
"7465","x-89.3931579589844y29.2979888916016",11,63773,62.1
"7466","x-89.3931579589844y29.3787288665771",11,80378,80.9
"7467","x-89.3931579589844y29.7023181915283",11,90700,94.1
"7468","x-89.3931579589844y29.783374786377",11,68137,66.3
"7469","x-89.3931579589844y29.8644962310791",11,54761,53.3
"7470","x-89.3931579589844y29.9456825256348",11,78002,75.7
"7471","x-89.3931579589844y30.0269336700439",11,88559,89
"7472","x-89.3931579589844y30.1896305084229",11,93419,96.7
"7473","x-89.3931579589844y30.2710781097412",11,43091,41.9
"7474","x-89.3931579589844y30.4341716766357",90,27205,26.6
"7475","x-89.3931579589844y30.5158195495605",42,30193,29.4
"7476","x-89.3931579589844y30.6793174743652",42,30570,29.8
"7477","x-89.3931579589844y30.7611675262451",42,32708,31.7
"7478","x-89.3931579589844y30.8430862426758",42,41285,40.2
"7479","x-89.3931579589844y30.9250736236572",42,35536,34.6
"7480","x-89.3931579589844y31.0892543792725",42,39442,38.4
"7481","x-89.3931579589844y31.1714496612549",42,29560,28.8
"7482","x-89.3931579589844y31.2537136077881",42,31017,30.2
"7483","x-89.3931579589844y31.4184551239014",42,30882,30.1
"7484","x-89.3931579589844y31.5009326934814",42,32506,31.7
"7485","x-89.3931579589844y31.5834808349609",42,31741,31
"7486","x-89.3931579589844y31.6661014556885",42,28203,27.6
"7487","x-89.3931579589844y31.8315582275391",42,33515,32.6
"7488","x-89.3931579589844y31.9973068237305",90,26231,25.6
"7489","x-89.3931579589844y32.1633491516113",42,41147,40.1
"7490","x-89.2997970581055y32.0802917480469",42,33890,32.9
"7491","x-89.3931579589844y30.3525924682617",90,25791,25.3
"7492","x-89.3931579589844y30.5975341796875",81,26544,25.8
"7493","x-89.3931579589844y31.0071296691895",42,38418,37.4
"7494","x-89.3931579589844y31.3360500335693",42,29316,28.5
"7495","x-89.3931579589844y31.7487945556641",42,27686,27
"7496","x-89.3931579589844y31.9143962860107",42,35530,34.6
"7497","x-89.3931579589844y32.2464828491211",42,42281,41.3
"7498","x-89.3931579589844y32.3296890258789",42,46887,45.5
"7499","x-89.3931579589844y32.412971496582",81,37084,36.1
"7500","x-89.3931579589844y32.4963302612305",90,30612,29.9
"7501","x-89.3931579589844y32.5797653198242",43,29637,28.8
"7502","x-89.3931579589844y32.663272857666",81,27409,26.7
"7503","x-89.3931579589844y32.7468605041504",43,26008,25.3
"7504","x-89.3931579589844y32.8305244445801",42,33265,32.4
"7505","x-89.3931579589844y32.9142646789551",43,30757,29.9
"7506","x-89.3931579589844y32.9980850219727",42,31613,30.8
"7507","x-89.3931579589844y33.0819816589355",42,34841,33.9
"7508","x-89.3931579589844y33.165958404541",90,30815,30
"7509","x-89.3931579589844y33.2500114440918",42,39297,38.3
"7510","x-89.3931579589844y33.3341484069824",42,32060,31.3
"7511","x-89.3931579589844y33.4183616638184",90,25215,24.5
"7512","x-89.3931579589844y33.5026550292969",43,27018,26.3
"7513","x-89.3931579589844y33.587028503418",43,30210,29.4
"7514","x-89.3931579589844y33.6714859008789",43,29092,28.3
"7515","x-89.3931579589844y33.7560234069824",43,23255,22.6
"7516","x-89.3931579589844y33.8406410217285",90,29907,29.2
"7517","x-89.3931579589844y33.9253425598145",42,33947,33.1
"7518","x-89.3931579589844y34.0101280212402",81,23514,22.9
"7519","x-89.3931579589844y34.0949935913086",42,25709,25.1
"7520","x-89.3931579589844y34.1799468994141",42,32474,31.6
"7521","x-89.3931579589844y34.2649803161621",81,23080,22.4
"7522","x-89.3931579589844y34.3501014709473",41,33489,32.7
"7523","x-89.3931579589844y34.4353065490723",41,32291,31.4
"7524","x-89.3931579589844y34.5205955505371",90,34212,33.3
"7525","x-89.3931579589844y34.6059722900391",41,24616,24
"7526","x-89.3931579589844y34.6914329528809",41,27349,26.6
