OBJECTID,Cell_ID,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
7724,x-89.1130752563477y34.6059722900391,7724,90159,81143100.000000000000000,11,95,84,50.842489379873335,18.426303401873753,4583908.000000000000000,15,42,24,42
7725,x-89.1130752563477y34.6914329528809,7725,90160,81144000.000000000000000,11,95,84,45.930412599822539,14.670631668322820,4141086.000000000000000,14,41,31,42
7726,x-89.1130752563477y34.7769813537598,7726,90161,81144900.000000000000000,11,95,84,52.169496789077314,19.928209834572694,4703654.000000000000000,14,41,31,42
7727,x-89.1130752563477y34.8626174926758,7727,90159,81143100.000000000000000,11,95,84,48.805532448230352,17.271004497774495,4400258.000000000000000,14,41,23,42
7728,x-89.1130752563477y34.9483413696289,7728,90162,81145800.000000000000000,11,95,84,51.979936114993009,19.144183260629774,4686615.000000000000000,14,41,31,42
7729,x-89.1130752563477y35.0341529846191,7729,90162,81145800.000000000000000,11,95,84,53.481810518843858,19.991570246409786,4822027.000000000000000,15,41,24,42
7730,x-89.0197143554688y29.0561447143555,7730,54277,48849300.000000000000000,11,95,84,11.026309486522836,1.486372994519609,598475.000000000000000,2,11,95,11
7731,x-89.0197143554688y29.136697769165,7731,89881,80892900.000000000000000,11,95,84,13.005540659316207,12.792547963332909,1168951.000000000000000,4,11,71,11
7732,x-89.0197143554688y29.2173118591309,7732,90161,81144900.000000000000000,11,95,84,14.253823715353645,16.198990595975502,1285139.000000000000000,3,11,31,11
7733,x-89.0197143554688y30.3525924682617,7733,90162,81145800.000000000000000,11,95,84,13.343836649586301,9.009719050972446,1203107.000000000000000,12,11,81,11
7734,x-89.0197143554688y30.4341716766357,7734,90160,81144000.000000000000000,11,95,84,40.516903283052351,30.716659997678882,3653004.000000000000000,15,22,82,22
7735,x-89.0197143554688y30.5158195495605,7735,90164,81147600.000000000000000,11,95,84,57.454482942194225,25.931785551003102,5180326.000000000000000,15,90,82,52
7736,x-89.0197143554688y30.5975341796875,7736,90165,81148500.000000000000000,11,95,84,56.710597238396275,22.400538669724536,5113311.000000000000000,14,42,24,42
7737,x-89.0197143554688y30.6793174743652,7737,90162,81145800.000000000000000,11,95,84,58.454038286639602,22.469116710949692,5270333.000000000000000,14,42,82,42
7738,x-89.0197143554688y30.8430862426758,7738,90163,81146700.000000000000000,11,95,84,62.686124019830750,22.336534403525281,5651969.000000000000000,14,42,23,52
7739,x-89.0197143554688y30.9250736236572,7739,90166,81149400.000000000000000,11,95,84,57.543819177960650,22.443403661791926,5188496.000000000000000,15,42,24,42
7740,x-89.0197143554688y31.0071296691895,7740,90162,81145800.000000000000000,11,95,84,57.586144939109602,22.870995716592880,5192082.000000000000000,14,42,23,42
7741,x-89.0197143554688y31.0892543792725,7741,90164,81147600.000000000000000,11,95,84,53.432999866909185,20.706347065454118,4817733.000000000000000,13,42,23,42
7742,x-89.0197143554688y31.1714496612549,7742,90165,81148500.000000000000000,11,95,84,55.080962679531972,22.109239878867111,4966375.000000000000000,15,42,82,42
7743,x-89.0197143554688y31.3360500335693,7743,90164,81147600.000000000000000,11,95,84,55.585643937713499,20.202577947703372,5011824.000000000000000,14,42,23,43
7744,x-89.0197143554688y31.4184551239014,7744,90166,81149400.000000000000000,11,95,84,57.155646252467669,20.502413336093070,5153496.000000000000000,14,42,23,43
7745,x-89.0197143554688y31.5009326934814,7745,90157,81141300.000000000000000,11,95,84,59.407733176569764,23.412505892643996,5356023.000000000000000,15,42,31,43
7746,x-89.0197143554688y31.5834808349609,7746,90153,81137700.000000000000000,11,95,84,51.228833205772411,19.256391565946593,4618433.000000000000000,14,42,24,42
7747,x-89.0197143554688y31.6661014556885,7747,90157,81141300.000000000000000,11,95,84,62.653659726920814,24.920145216241355,5648666.000000000000000,15,90,82,71
7748,x-89.0197143554688y31.8315582275391,7748,90153,81137700.000000000000000,11,95,84,57.039066919570061,21.976326073863735,5142243.000000000000000,15,43,24,43
7749,x-89.0197143554688y31.9143962860107,7749,90158,81142200.000000000000000,11,95,84,51.783801770225601,19.286888574856359,4668724.000000000000000,15,43,82,43
7750,x-89.0197143554688y31.9973068237305,7750,90158,81142200.000000000000000,11,95,84,48.782592781561256,13.762451977017060,4398141.000000000000000,15,43,82,43
7751,x-89.0197143554688y32.1633491516113,7751,90159,81143100.000000000000000,11,95,84,61.918410807573288,22.139739311140858,5582502.000000000000000,15,90,24,52
7752,x-88.9263534545898y32.0802917480469,7752,90165,81148500.000000000000000,11,95,84,62.967570565075142,25.165641283445069,5677471.000000000000000,15,90,82,52
7753,x-89.0197143554688y30.7611675262451,7753,90167,81150300.000000000000000,11,95,84,61.535073807490548,23.127548096915110,5548433.000000000000000,14,42,23,52
7754,x-89.0197143554688y31.2537136077881,7754,90169,81152100.000000000000000,11,95,84,58.848096352404930,23.891175766727610,5306274.000000000000000,15,42,41,52
7755,x-89.0197143554688y31.7487945556641,7755,90159,81143100.000000000000000,11,95,84,64.030235472886787,25.596142231259595,5772902.000000000000000,15,90,82,71
7756,x-89.0197143554688y32.2464828491211,7756,90156,81140400.000000000000000,11,95,84,54.359854030791077,19.825323726034974,4900867.000000000000000,13,42,31,43
7757,x-89.0197143554688y32.3296890258789,7757,90158,81142200.000000000000000,11,95,84,68.381463652698599,23.568914247957483,6165136.000000000000000,15,90,31,81
7758,x-89.0197143554688y32.412971496582,7758,90160,81144000.000000000000000,11,95,84,58.705656610470278,22.338828427016189,5292902.000000000000000,14,42,23,43
7759,x-89.0197143554688y32.4963302612305,7759,90160,81144000.000000000000000,11,95,84,56.087034161490685,21.540703006471954,5056807.000000000000000,15,43,31,43
7760,x-89.0197143554688y32.5797653198242,7760,90159,81143100.000000000000000,11,95,84,55.391818897725130,21.432134264369868,4994071.000000000000000,15,43,24,43
7761,x-89.0197143554688y32.663272857666,7761,90160,81144000.000000000000000,11,95,84,56.182719609582961,21.138785877626020,5065434.000000000000000,15,43,82,43
7762,x-89.0197143554688y32.7468605041504,7762,90160,81144000.000000000000000,11,95,84,57.789529724933452,22.152142442084571,5210304.000000000000000,14,81,24,43
7763,x-89.0197143554688y32.8305244445801,7763,90159,81143100.000000000000000,11,95,84,60.339877327831942,22.194671080781266,5440183.000000000000000,14,81,31,52
7764,x-89.0197143554688y32.9142646789551,7764,90162,81145800.000000000000000,11,95,84,71.881834919367364,22.492494371860008,6481010.000000000000000,14,90,24,81
7765,x-89.0197143554688y32.9980850219727,7765,90160,81144000.000000000000000,11,95,84,65.424090505767523,23.262706900446599,5898636.000000000000000,15,90,31,81
7766,x-89.0197143554688y33.0819816589355,7766,90165,81148500.000000000000000,11,95,84,58.241324238895359,23.467433499332490,5251329.000000000000000,15,81,82,43
7767,x-89.0197143554688y33.165958404541,7767,90160,81144000.000000000000000,11,95,84,53.738476042590946,21.497725506123871,4845061.000000000000000,15,43,82,43
7768,x-89.0197143554688y33.2500114440918,7768,90162,81145800.000000000000000,11,95,84,51.211885273174950,18.872555048013432,4617366.000000000000000,14,43,82,43
7769,x-89.0197143554688y33.3341484069824,7769,90163,81146700.000000000000000,11,95,84,57.558410878076373,22.184520678717075,5189639.000000000000000,15,42,24,43
7770,x-89.0197143554688y33.4183616638184,7770,90162,81145800.000000000000000,11,95,84,58.107628490938531,22.014471096486442,5239100.000000000000000,14,42,31,43
7771,x-89.0197143554688y33.5026550292969,7771,90162,81145800.000000000000000,11,95,84,54.772165657372284,20.778319945188358,4938368.000000000000000,15,42,24,43
7772,x-89.0197143554688y33.587028503418,7772,90164,81147600.000000000000000,11,95,84,58.485282374340095,21.718425947033381,5273267.000000000000000,13,42,23,43
7773,x-89.0197143554688y33.6714859008789,7773,90165,81148500.000000000000000,11,95,84,65.983386014528918,22.766176132894309,5949392.000000000000000,14,90,23,81
7774,x-89.0197143554688y33.7560234069824,7774,90163,81146700.000000000000000,11,95,84,60.869403191996717,22.508446933613740,5488168.000000000000000,14,42,24,52
7775,x-89.0197143554688y33.8406410217285,7775,90164,81147600.000000000000000,11,95,84,66.433986957100402,22.965688113203552,5989954.000000000000000,15,81,24,81
7776,x-89.0197143554688y33.9253425598145,7776,90165,81148500.000000000000000,11,95,84,64.671036433205785,24.881564213160335,5831064.000000000000000,15,81,31,81
7777,x-89.0197143554688y34.0101280212402,7777,90164,81147600.000000000000000,11,95,84,62.224746018366531,22.285839980143361,5610432.000000000000000,15,81,31,71
7778,x-89.0197143554688y34.0949935913086,7778,90166,81149400.000000000000000,11,95,84,64.994754120178342,21.790645385661630,5860317.000000000000000,14,81,31,81
7779,x-89.0197143554688y34.1799468994141,7779,90166,81149400.000000000000000,11,95,84,58.730718896258011,22.148543275877277,5295514.000000000000000,14,81,31,43
7780,x-89.0197143554688y34.2649803161621,7780,90165,81148500.000000000000000,11,95,84,52.824621527200136,23.622952233718841,4762932.000000000000000,15,81,31,42
7781,x-89.0197143554688y34.3501014709473,7781,90169,81152100.000000000000000,11,95,84,64.131331167030794,22.314713091311972,5782658.000000000000000,15,81,31,81
7782,x-89.0197143554688y34.4353065490723,7782,90164,81147600.000000000000000,11,95,84,64.329466305842686,22.633938251011848,5800202.000000000000000,15,81,31,81
7783,x-89.0197143554688y34.5205955505371,7783,90171,81153900.000000000000000,11,95,84,59.294917434651936,25.549671861439158,5346682.000000000000000,15,81,31,81
7784,x-89.0197143554688y34.6059722900391,7784,90156,81140400.000000000000000,11,95,84,59.511713030746705,21.342386887356298,5365338.000000000000000,15,81,24,43
7785,x-89.0197143554688y34.6914329528809,7785,90156,81140400.000000000000000,11,95,84,59.917642752562223,21.900250284537293,5401935.000000000000000,15,81,24,52
7786,x-89.0197143554688y34.7769813537598,7786,90154,81138600.000000000000000,11,95,84,49.034574173081616,17.363343391392906,4420663.000000000000000,14,41,23,42
7787,x-89.0197143554688y34.8626174926758,7787,90159,81143100.000000000000000,11,95,84,48.504009583069909,16.693923397143237,4373073.000000000000000,14,41,31,42
7788,x-89.0197143554688y34.9483413696289,7788,90158,81142200.000000000000000,11,95,84,48.897457796313141,17.374418446396522,4408497.000000000000000,15,41,24,42
7789,x-89.0197143554688y35.0341529846191,7789,90153,81137700.000000000000000,11,95,84,49.452619435847950,18.408660224023773,4458302.000000000000000,14,41,31,41
7790,x-88.9263534545898y30.3525924682617,7790,90157,81141300.000000000000000,11,95,84,11.362024024756813,3.668266737939861,1024366.000000000000000,10,11,41,11
7791,x-88.9263534545898y30.4341716766357,7791,90162,81145800.000000000000000,11,95,84,34.917481865974580,27.418372547996913,3148230.000000000000000,15,22,82,22
7792,x-88.9263534545898y30.5158195495605,7792,90157,81141300.000000000000000,11,95,84,60.176103907627805,26.581126066142904,5425297.000000000000000,15,90,82,52
7793,x-88.9263534545898y30.5975341796875,7793,90158,81142200.000000000000000,11,95,84,60.809024157590009,23.865981678966374,5482420.000000000000000,13,42,23,42
7794,x-88.9263534545898y30.6793174743652,7794,90162,81145800.000000000000000,11,95,84,55.095372773452233,21.427542058713758,4967509.000000000000000,14,42,31,42
7795,x-88.9263534545898y30.8430862426758,7795,90159,81143100.000000000000000,11,95,84,63.544992735056958,24.573812968696483,5729153.000000000000000,13,42,24,52
7796,x-88.9263534545898y30.9250736236572,7796,90157,81141300.000000000000000,11,95,84,56.878500837428042,22.274027308415871,5127995.000000000000000,14,42,23,42
7797,x-88.9263534545898y31.0071296691895,7797,90159,81143100.000000000000000,11,95,84,53.460885768475691,20.912261026203758,4819980.000000000000000,12,42,11,42
7798,x-88.9263534545898y31.0892543792725,7798,90155,81139500.000000000000000,11,95,84,50.695557650712665,19.134296772296562,4570458.000000000000000,11,42,22,42
7799,x-88.9263534545898y31.1714496612549,7799,90155,81139500.000000000000000,11,95,84,60.437834839997784,26.085101177008955,5448773.000000000000000,15,90,82,43
7800,x-88.9263534545898y31.3360500335693,7800,90157,81141300.000000000000000,11,95,84,59.337932717370812,22.467864169719054,5349730.000000000000000,15,42,24,52
7801,x-88.9263534545898y31.4184551239014,7801,90156,81140400.000000000000000,11,95,84,59.423898575801942,22.146194570132320,5357421.000000000000000,14,42,23,43
7802,x-88.9263534545898y31.5009326934814,7802,90167,81150300.000000000000000,11,95,84,51.897290583029267,19.507648140034402,4679423.000000000000000,13,42,23,42
7803,x-88.9263534545898y31.5834808349609,7803,90166,81149400.000000000000000,11,95,84,50.054920923629751,17.437671231128693,4513252.000000000000000,14,42,82,42
7804,x-88.9263534545898y31.6661014556885,7804,90166,81149400.000000000000000,11,95,84,57.893684981034980,21.951580083374953,5220042.000000000000000,15,42,82,43
7805,x-88.9263534545898y31.8315582275391,7805,90168,81151200.000000000000000,11,95,84,53.100135302989976,18.888003176266718,4787933.000000000000000,14,42,24,43
7806,x-88.9263534545898y31.9143962860107,7806,90163,81146700.000000000000000,11,95,84,52.446957177556200,18.352609772687892,4728775.000000000000000,15,43,82,43
7807,x-88.9263534545898y31.9973068237305,7807,90163,81146700.000000000000000,11,95,84,57.943491232545497,22.055673317406946,5224359.000000000000000,15,42,24,43
7808,x-88.9263534545898y32.1633491516113,7808,90164,81147600.000000000000000,11,95,84,62.953706579122489,22.862899586242051,5676158.000000000000000,13,90,31,52
7809,x-88.8329925537109y32.0802917480469,7809,90161,81144900.000000000000000,11,95,84,58.683055866727301,22.452981254495658,5290923.000000000000000,14,42,23,43
7810,x-88.9263534545898y30.7611675262451,7810,90155,81139500.000000000000000,11,95,84,59.733104098497030,23.956322435308358,5385238.000000000000000,13,42,23,42
7811,x-88.9263534545898y31.2537136077881,7811,90155,81139500.000000000000000,11,95,84,57.312572791303865,22.152665479857522,5167015.000000000000000,15,42,24,43
7812,x-88.9263534545898y31.7487945556641,7812,90166,81149400.000000000000000,11,95,84,54.979848279839409,20.760012849001850,4957313.000000000000000,15,42,31,43
7813,x-88.9263534545898y32.2464828491211,7813,90165,81148500.000000000000000,11,95,84,52.993622802639607,18.609353832251085,4778170.000000000000000,15,42,24,43
7814,x-88.9263534545898y32.3296890258789,7814,90162,81145800.000000000000000,11,95,84,59.054402076262726,22.632422038695637,5324463.000000000000000,15,90,24,52
7815,x-88.9263534545898y32.412971496582,7815,90165,81148500.000000000000000,11,95,84,53.200953806909553,17.851737845125452,4796864.000000000000000,14,43,31,43
7816,x-88.9263534545898y32.4963302612305,7816,90163,81146700.000000000000000,11,95,84,54.697802868138815,19.144179735498305,4931718.000000000000000,15,42,24,43
7817,x-88.9263534545898y32.5797653198242,7817,90160,81144000.000000000000000,11,95,84,52.182664152617569,18.580322375906697,4704789.000000000000000,15,43,82,43
7818,x-88.9263534545898y32.663272857666,7818,90163,81146700.000000000000000,11,95,84,56.711622284085493,20.944994619418548,5113290.000000000000000,14,43,24,43
7819,x-88.9263534545898y32.7468605041504,7819,90163,81146700.000000000000000,11,95,84,56.756197109679135,21.296554540715459,5117309.000000000000000,15,43,82,43
7820,x-88.9263534545898y32.8305244445801,7820,90163,81146700.000000000000000,11,95,84,68.508157448177187,23.449583702804663,6176901.000000000000000,14,90,24,81
7821,x-88.9263534545898y32.9142646789551,7821,90159,81143100.000000000000000,11,95,84,72.651493472642770,22.058311632676034,6550186.000000000000000,15,90,82,81
7822,x-88.9263534545898y32.9980850219727,7822,90164,81147600.000000000000000,11,95,84,63.766303624506456,22.790337442976565,5749425.000000000000000,15,81,31,71
7823,x-88.9263534545898y33.0819816589355,7823,90160,81144000.000000000000000,11,95,84,65.952905944986696,23.013322700646093,5946314.000000000000000,14,90,23,81
7824,x-88.9263534545898y33.165958404541,7824,90162,81145800.000000000000000,11,95,84,50.326856103458219,17.803947970221600,4537570.000000000000000,14,42,31,43
7825,x-88.9263534545898y33.2500114440918,7825,90162,81145800.000000000000000,11,95,84,51.376100796344360,19.319406945541715,4632172.000000000000000,15,42,24,43
