"","Cell_ID","Pixel_Count"
"8033","x-87.5259399414062y30.3525924682617",2
"8034","x-87.5259399414062y30.4341716766357",4
"8035","x-87.5259399414062y30.5158195495605",3
"8036","x-87.5259399414062y30.5975341796875",3
"8037","x-87.5259399414062y30.6793174743652",3
"8038","x-87.5259399414062y30.7611675262451",3
"8039","x-87.5259399414062y30.8430862426758",4
"8040","x-87.5259399414062y30.9250736236572",3
"8041","x-87.5259399414062y31.0071296691895",3
"8042","x-87.5259399414062y31.0892543792725",4
"8043","x-87.5259399414062y31.1714496612549",3
"8044","x-87.5259399414062y31.2537136077881",3
"8045","x-87.5259399414062y31.3360500335693",4
"8046","x-87.5259399414062y31.4184551239014",3
"8047","x-87.5259399414062y31.5009326934814",2
"8048","x-87.5259399414062y31.5834808349609",2
"8049","x-87.5259399414062y31.6661014556885",1
"8050","x-87.5259399414062y31.7487945556641",2
"8051","x-87.5259399414062y31.8315582275391",1
"8052","x-87.5259399414062y31.9143962860107",3
"8053","x-87.5259399414062y31.9973068237305",3
"8054","x-87.5259399414062y32.0802917480469",2
"8055","x-87.5259399414062y32.1633491516113",2
"8056","x-87.5259399414062y32.2464828491211",2
"8057","x-87.5259399414062y32.3296890258789",2
"8058","x-87.5259399414062y32.412971496582",3
"8059","x-87.5259399414062y32.4963302612305",3
"8060","x-87.5259399414062y32.5797653198242",3
"8061","x-87.5259399414062y32.663272857666",3
"8062","x-87.5259399414062y32.7468605041504",3
"8063","x-87.5259399414062y32.8305244445801",2
"8064","x-87.5259399414062y32.9142646789551",2
"8065","x-87.5259399414062y32.9980850219727",3
"8066","x-87.5259399414062y33.0819816589355",3
"8067","x-87.5259399414062y33.165958404541",2
"8068","x-87.5259399414062y33.2500114440918",2
"8069","x-87.5259399414062y33.3341484069824",2
"8070","x-87.5259399414062y33.4183616638184",2
"8071","x-87.5259399414062y33.5026550292969",2
"8072","x-87.5259399414062y33.587028503418",2
"8073","x-87.5259399414062y33.6714859008789",2
"8074","x-87.5259399414062y33.7560234069824",2
"8075","x-87.5259399414062y33.8406410217285",2
"8076","x-87.5259399414062y33.9253425598145",1
"8077","x-87.5259399414062y34.0101280212402",1
"8078","x-87.5259399414062y34.0949935913086",2
"8079","x-87.5259399414062y34.1799468994141",2
"8080","x-87.5259399414062y34.2649803161621",2
"8081","x-87.5259399414062y34.3501014709473",3
"8082","x-87.5259399414062y34.4353065490723",3
"8083","x-87.5259399414062y34.5205955505371",3
"8084","x-87.5259399414062y34.6059722900391",3
"8085","x-87.5259399414062y34.6914329528809",2
"8086","x-87.5259399414062y34.7769813537598",3
"8087","x-87.5259399414062y34.8626174926758",3
"8088","x-87.5259399414062y34.9483413696289",1
"8089","x-87.5259399414062y35.0341529846191",1
"8090","x-87.6193008422852y30.2710781097412",1
"8091","x-87.6193008422852y30.3525924682617",3
"8092","x-87.6193008422852y30.4341716766357",3
"8093","x-87.6193008422852y30.5158195495605",3
"8094","x-87.6193008422852y30.5975341796875",3
"8095","x-87.6193008422852y30.6793174743652",3
"8096","x-87.6193008422852y30.7611675262451",3
"8097","x-87.6193008422852y30.8430862426758",4
"8098","x-87.6193008422852y30.9250736236572",3
"8099","x-87.6193008422852y31.0071296691895",3
"8100","x-87.6193008422852y31.0892543792725",2
"8101","x-87.6193008422852y31.1714496612549",3
"8102","x-87.6193008422852y31.2537136077881",2
"8103","x-87.6193008422852y31.3360500335693",3
"8104","x-87.6193008422852y31.4184551239014",4
"8105","x-87.6193008422852y31.5009326934814",2
"8106","x-87.6193008422852y31.5834808349609",2
"8107","x-87.6193008422852y31.6661014556885",2
"8108","x-87.6193008422852y31.7487945556641",2
"8109","x-87.6193008422852y31.8315582275391",2
"8110","x-87.6193008422852y31.9143962860107",3
"8111","x-87.6193008422852y31.9973068237305",3
"8112","x-87.6193008422852y32.0802917480469",3
"8113","x-87.6193008422852y32.1633491516113",3
"8114","x-87.6193008422852y32.2464828491211",3
"8115","x-87.6193008422852y32.3296890258789",3
"8116","x-87.6193008422852y32.412971496582",3
"8117","x-87.6193008422852y32.4963302612305",3
"8118","x-87.6193008422852y32.5797653198242",3
"8119","x-87.6193008422852y32.663272857666",3
"8120","x-87.6193008422852y32.7468605041504",3
"8121","x-87.6193008422852y32.8305244445801",1
"8122","x-87.6193008422852y32.9142646789551",2
"8123","x-87.6193008422852y32.9980850219727",2
"8124","x-87.6193008422852y33.0819816589355",2
"8125","x-87.6193008422852y33.165958404541",2
"8126","x-87.6193008422852y33.2500114440918",2
"8127","x-87.6193008422852y33.3341484069824",2
"8128","x-87.6193008422852y33.4183616638184",2
"8129","x-87.6193008422852y33.5026550292969",2
"8130","x-87.6193008422852y33.587028503418",3
"8131","x-87.6193008422852y33.6714859008789",2
"8132","x-87.6193008422852y33.7560234069824",2
"8133","x-87.6193008422852y33.8406410217285",1
"8134","x-87.6193008422852y33.9253425598145",1
"8135","x-87.6193008422852y34.0101280212402",1
"8136","x-87.6193008422852y34.0949935913086",2
"8137","x-87.6193008422852y34.1799468994141",2
"8138","x-87.6193008422852y34.2649803161621",3
"8139","x-87.6193008422852y34.3501014709473",2
"8140","x-87.6193008422852y34.4353065490723",3
"8141","x-87.6193008422852y34.5205955505371",3
"8142","x-87.6193008422852y34.6059722900391",2
"8143","x-87.6193008422852y34.6914329528809",3
"8144","x-87.6193008422852y34.7769813537598",3
"8145","x-87.6193008422852y34.8626174926758",2
"8146","x-87.6193008422852y34.9483413696289",1
"8147","x-87.6193008422852y35.0341529846191",2
"8148","x-87.7126617431641y30.2710781097412",2
"8149","x-87.7126617431641y30.3525924682617",4
"8150","x-87.7126617431641y30.4341716766357",3
"8151","x-87.7126617431641y30.5158195495605",3
"8152","x-87.7126617431641y30.5975341796875",3
"8153","x-87.7126617431641y30.6793174743652",4
"8154","x-87.7126617431641y30.7611675262451",4
"8155","x-87.7126617431641y30.8430862426758",4
"8156","x-87.7126617431641y30.9250736236572",3
"8157","x-87.7126617431641y31.0071296691895",3
"8158","x-87.7126617431641y31.0892543792725",2
"8159","x-87.7126617431641y31.1714496612549",2
"8160","x-87.7126617431641y31.2537136077881",3
"8161","x-87.7126617431641y31.3360500335693",4
"8162","x-87.7126617431641y31.4184551239014",4
"8163","x-87.7126617431641y31.5009326934814",3
"8164","x-87.7126617431641y31.5834808349609",3
"8165","x-87.7126617431641y31.6661014556885",3
"8166","x-87.7126617431641y31.7487945556641",2
"8167","x-87.7126617431641y31.8315582275391",2
"8168","x-87.7126617431641y31.9143962860107",2
"8169","x-87.7126617431641y31.9973068237305",3
"8170","x-87.7126617431641y32.0802917480469",2
"8171","x-87.7126617431641y32.1633491516113",3
"8172","x-87.7126617431641y32.2464828491211",3
"8173","x-87.7126617431641y32.3296890258789",3
"8174","x-87.7126617431641y32.412971496582",3
"8175","x-87.7126617431641y32.4963302612305",3
"8176","x-87.7126617431641y32.5797653198242",3
"8177","x-87.7126617431641y32.663272857666",3
"8178","x-87.7126617431641y32.7468605041504",3
"8179","x-87.7126617431641y32.8305244445801",2
"8180","x-87.7126617431641y32.9142646789551",3
"8181","x-87.7126617431641y32.9980850219727",2
"8182","x-87.7126617431641y33.0819816589355",2
"8183","x-87.7126617431641y33.165958404541",3
"8184","x-87.7126617431641y33.2500114440918",2
"8185","x-87.7126617431641y33.3341484069824",2
"8186","x-87.7126617431641y33.4183616638184",3
"8187","x-87.7126617431641y33.5026550292969",2
"8188","x-87.7126617431641y33.587028503418",2
"8189","x-87.7126617431641y33.6714859008789",2
"8190","x-87.7126617431641y33.7560234069824",2
"8191","x-87.7126617431641y33.8406410217285",1
"8192","x-87.7126617431641y33.9253425598145",1
"8193","x-87.7126617431641y34.0101280212402",1
"8194","x-87.7126617431641y34.0949935913086",1
"8195","x-87.7126617431641y34.1799468994141",3
"8196","x-87.7126617431641y34.2649803161621",3
"8197","x-87.7126617431641y34.3501014709473",3
"8198","x-87.7126617431641y34.4353065490723",3
"8199","x-87.7126617431641y34.5205955505371",3
"8200","x-87.7126617431641y34.6059722900391",3
"8201","x-87.7126617431641y34.6914329528809",3
"8202","x-87.7126617431641y34.7769813537598",2
"8203","x-87.7126617431641y34.8626174926758",2
"8204","x-87.7126617431641y34.9483413696289",2
"8205","x-87.7126617431641y35.0341529846191",3
"8206","x-87.806022644043y30.1896305084229",3
"8207","x-87.806022644043y30.2710781097412",2
"8208","x-87.806022644043y30.3525924682617",3
"8209","x-87.806022644043y30.4341716766357",3
"8210","x-87.806022644043y30.5158195495605",3
"8211","x-87.806022644043y30.5975341796875",2
"8212","x-87.806022644043y30.6793174743652",3
"8213","x-87.806022644043y30.7611675262451",4
"8214","x-87.806022644043y30.8430862426758",4
"8215","x-87.806022644043y30.9250736236572",3
"8216","x-87.806022644043y31.0071296691895",2
"8217","x-87.806022644043y31.0892543792725",2
"8218","x-87.806022644043y31.1714496612549",2
"8219","x-87.806022644043y31.2537136077881",3
"8220","x-87.806022644043y31.3360500335693",3
"8221","x-87.806022644043y31.4184551239014",3
"8222","x-87.806022644043y31.5009326934814",2
"8223","x-87.806022644043y31.5834808349609",3
"8224","x-87.806022644043y31.6661014556885",4
"8225","x-87.806022644043y31.7487945556641",3
"8226","x-87.806022644043y31.8315582275391",2
"8227","x-87.806022644043y31.9143962860107",1
"8228","x-87.806022644043y31.9973068237305",2
"8229","x-87.806022644043y32.0802917480469",2
"8230","x-87.806022644043y32.1633491516113",1
"8231","x-87.806022644043y32.2464828491211",2
"8232","x-87.806022644043y32.3296890258789",3
"8233","x-87.806022644043y32.412971496582",3
"8234","x-87.806022644043y32.4963302612305",3
"8235","x-87.806022644043y32.5797653198242",3
"8236","x-87.806022644043y32.663272857666",3
"8237","x-87.806022644043y32.7468605041504",3
"8238","x-87.806022644043y32.8305244445801",2
"8239","x-87.806022644043y32.9142646789551",4
"8240","x-87.806022644043y32.9980850219727",5
"8241","x-87.806022644043y33.0819816589355",3
"8242","x-87.806022644043y33.165958404541",3
"8243","x-87.806022644043y33.2500114440918",2
"8244","x-87.806022644043y33.3341484069824",2
"8245","x-87.806022644043y33.4183616638184",2
"8246","x-87.806022644043y33.5026550292969",2
"8247","x-87.806022644043y33.587028503418",2
"8248","x-87.806022644043y33.6714859008789",2
"8249","x-87.806022644043y33.7560234069824",1
"8250","x-87.806022644043y33.8406410217285",1
"8251","x-87.806022644043y33.9253425598145",1
"8252","x-87.806022644043y34.0101280212402",1
"8253","x-87.806022644043y34.0949935913086",1
"8254","x-87.806022644043y34.1799468994141",2
"8255","x-87.806022644043y34.2649803161621",2
"8256","x-87.806022644043y34.3501014709473",3
"8257","x-87.806022644043y34.4353065490723",3
"8258","x-87.806022644043y34.5205955505371",3
"8259","x-87.806022644043y34.6059722900391",3
"8260","x-87.806022644043y34.6914329528809",3
"8261","x-87.806022644043y34.7769813537598",2
"8262","x-87.806022644043y34.8626174926758",2
"8263","x-87.806022644043y34.9483413696289",4
"8264","x-87.806022644043y35.0341529846191",3
"8265","x-87.8993835449219y30.2710781097412",2
"8266","x-87.8993835449219y30.3525924682617",2
"8267","x-87.8993835449219y30.4341716766357",3
"8268","x-87.8993835449219y30.5158195495605",2
"8269","x-87.8993835449219y30.5975341796875",2
"8270","x-87.8993835449219y30.6793174743652",4
"8271","x-87.8993835449219y30.7611675262451",4
"8272","x-87.8993835449219y30.8430862426758",2
"8273","x-87.8993835449219y30.9250736236572",2
"8274","x-87.8993835449219y31.0071296691895",3
"8275","x-87.8993835449219y31.0892543792725",2
"8276","x-87.8993835449219y31.1714496612549",2
"8277","x-87.8993835449219y31.2537136077881",3
"8278","x-87.8993835449219y31.3360500335693",3
"8279","x-87.8993835449219y31.4184551239014",3
"8280","x-87.8993835449219y31.5009326934814",2
"8281","x-87.8993835449219y31.5834808349609",3
"8282","x-87.8993835449219y31.6661014556885",3
"8283","x-87.8993835449219y31.7487945556641",3
"8284","x-87.8993835449219y31.8315582275391",2
"8285","x-87.8993835449219y31.9143962860107",2
"8286","x-87.8993835449219y31.9973068237305",2
"8287","x-87.8993835449219y32.0802917480469",1
"8288","x-87.8993835449219y32.1633491516113",1
"8289","x-87.8993835449219y32.2464828491211",2
"8290","x-87.8993835449219y32.3296890258789",2
"8291","x-87.8993835449219y32.412971496582",1
"8292","x-87.8993835449219y32.4963302612305",2
"8293","x-87.8993835449219y32.5797653198242",3
"8294","x-87.8993835449219y32.663272857666",3
"8295","x-87.8993835449219y32.7468605041504",2
"8296","x-87.8993835449219y32.8305244445801",2
"8297","x-87.8993835449219y32.9142646789551",3
"8298","x-87.8993835449219y32.9980850219727",4
"8299","x-87.8993835449219y33.0819816589355",4
"8300","x-87.8993835449219y33.165958404541",2
"8301","x-87.8993835449219y33.2500114440918",2
"8302","x-87.8993835449219y33.3341484069824",1
"8303","x-87.8993835449219y33.4183616638184",2
"8304","x-87.8993835449219y33.5026550292969",2
"8305","x-87.8993835449219y33.587028503418",2
"8306","x-87.8993835449219y33.6714859008789",2
"8307","x-87.8993835449219y33.7560234069824",3
"8308","x-87.8993835449219y33.8406410217285",1
"8309","x-87.8993835449219y33.9253425598145",2
"8310","x-87.8993835449219y34.0101280212402",1
"8311","x-87.8993835449219y34.0949935913086",1
"8312","x-87.8993835449219y34.1799468994141",1
"8313","x-87.8993835449219y34.2649803161621",2
"8314","x-87.8993835449219y34.3501014709473",3
"8315","x-87.8993835449219y34.4353065490723",3
"8316","x-87.8993835449219y34.5205955505371",3
"8317","x-87.8993835449219y34.6059722900391",3
"8318","x-87.8993835449219y34.6914329528809",2
"8319","x-87.8993835449219y34.7769813537598",2
"8320","x-87.8993835449219y34.8626174926758",4
"8321","x-87.8993835449219y34.9483413696289",2
"8322","x-87.8993835449219y35.0341529846191",2
"8323","x-87.9927444458008y30.6793174743652",4
"8324","x-87.9927444458008y30.7611675262451",4
"8325","x-87.9927444458008y30.8430862426758",2
"8326","x-87.9927444458008y30.9250736236572",1
"8327","x-87.9927444458008y31.0071296691895",2
"8328","x-87.9927444458008y31.0892543792725",2
"8329","x-87.9927444458008y31.1714496612549",2
"8330","x-87.9927444458008y31.2537136077881",2
"8331","x-87.9927444458008y31.3360500335693",3
"8332","x-87.9927444458008y31.4184551239014",2
"8333","x-87.9927444458008y31.5009326934814",2
"8334","x-87.9927444458008y31.5834808349609",3
"8335","x-87.9927444458008y31.6661014556885",3
"8336","x-87.9927444458008y31.7487945556641",3
"8337","x-87.9927444458008y31.8315582275391",3
"8338","x-87.9927444458008y31.9143962860107",3
"8339","x-87.9927444458008y31.9973068237305",1
"8340","x-87.9927444458008y32.0802917480469",1
"8341","x-87.9927444458008y32.2464828491211",1
"8342","x-87.9927444458008y32.3296890258789",1
"8343","x-87.9927444458008y32.412971496582",1
"8344","x-87.9927444458008y32.4963302612305",2
"8345","x-87.9927444458008y32.5797653198242",2
"8346","x-87.9927444458008y32.663272857666",3
"8347","x-87.9927444458008y32.7468605041504",2
"8348","x-87.9927444458008y32.8305244445801",1
"8349","x-87.9927444458008y32.9142646789551",3
"8350","x-87.9927444458008y32.9980850219727",4
"8351","x-87.9927444458008y33.0819816589355",3
"8352","x-87.9927444458008y33.165958404541",1
"8353","x-87.9927444458008y33.2500114440918",1
"8354","x-87.9927444458008y33.3341484069824",1
"8355","x-87.9927444458008y33.4183616638184",1
"8356","x-87.9927444458008y33.5026550292969",2
"8357","x-87.9927444458008y33.6714859008789",3
"8358","x-87.9927444458008y33.7560234069824",3
"8359","x-87.9927444458008y33.8406410217285",3
"8360","x-87.9927444458008y33.9253425598145",3
"8361","x-87.9927444458008y34.0101280212402",1
"8362","x-87.9927444458008y34.0949935913086",2
"8363","x-87.9927444458008y34.1799468994141",2
"8364","x-87.9927444458008y34.2649803161621",1
"8365","x-87.9927444458008y34.3501014709473",3
"8366","x-87.9927444458008y34.4353065490723",4
"8367","x-87.9927444458008y34.5205955505371",4
"8368","x-87.9927444458008y34.6059722900391",2
"8369","x-87.9927444458008y34.6914329528809",2
"8370","x-87.9927444458008y34.7769813537598",2
"8371","x-87.9927444458008y34.8626174926758",3
"8372","x-87.9927444458008y34.9483413696289",2
"8373","x-87.9927444458008y35.0341529846191",1
"8374","x-88.0861053466797y30.3525924682617",1
"8375","x-88.0861053466797y30.4341716766357",3
"8376","x-88.0861053466797y30.5158195495605",1
"8377","x-88.0861053466797y30.5975341796875",2
"8378","x-88.0861053466797y30.6793174743652",5
"8379","x-88.0861053466797y30.7611675262451",2
"8380","x-88.0861053466797y30.8430862426758",2
"8381","x-88.0861053466797y30.9250736236572",2
"8382","x-88.0861053466797y31.0071296691895",3
"8383","x-88.0861053466797y31.0892543792725",2
"8384","x-88.0861053466797y31.1714496612549",2
"8385","x-88.0861053466797y31.2537136077881",2
"8386","x-88.0861053466797y31.3360500335693",2
"8387","x-88.0861053466797y31.4184551239014",2
"8388","x-88.0861053466797y31.5009326934814",2
"8389","x-88.0861053466797y31.5834808349609",2
"8390","x-88.0861053466797y31.6661014556885",3
"8391","x-88.0861053466797y31.7487945556641",3
"8392","x-88.0861053466797y31.8315582275391",3
"8393","x-88.0861053466797y31.9143962860107",2
"8394","x-88.0861053466797y31.9973068237305",1
"8395","x-88.0861053466797y32.412971496582",1
"8396","x-88.0861053466797y32.4963302612305",2
"8397","x-88.0861053466797y32.5797653198242",2
"8398","x-88.0861053466797y32.663272857666",2
"8399","x-88.0861053466797y32.7468605041504",1
"8400","x-88.0861053466797y32.8305244445801",1
"8401","x-88.0861053466797y32.9142646789551",1
"8402","x-88.0861053466797y32.9980850219727",3
"8403","x-88.0861053466797y33.0819816589355",2
"8404","x-88.0861053466797y33.165958404541",2
"8405","x-88.0861053466797y33.2500114440918",2
"8406","x-88.0861053466797y33.3341484069824",1
"8407","x-88.0861053466797y33.4183616638184",2
"8408","x-88.0861053466797y33.5026550292969",1
